 PVI-Measurement from: Date 16:12:19  Time 09:59:11 
                   to:      16:12:19       11:51:19 
            Condition: stopped                      
 -------------------------------------------------- 
 System :
 Temp   :
 Comment:
        :
        :
        :
        :
        :
        :
 -------------------------------------------------- 
 S-FILE   : >unnamed<                               
 RunTime  :   1h  52min  8.0  sek                   
 PotRange :  7.33146e-01V   to   7.39589e-01V       
 CurRange :  5.29124e-03A   to   6.93181e-03A       

Lines:   3365
Columns: 4

 Index        Time/s        Potential/V      Current/A   
   1289       2575.00000     7.39421e-01     5.94114e-03 
   1290       2577.00000     7.39419e-01     5.94313e-03 
   1291       2579.00000     7.39356e-01     5.90060e-03 
   1292       2581.00000     7.39453e-01     5.89941e-03 
   1293       2583.00000     7.39428e-01     5.89206e-03 
   1294       2585.00000     7.39473e-01     5.89423e-03 
   1295       2587.00000     7.39422e-01     5.91221e-03 
   1296       2589.00000     7.39461e-01     5.96501e-03 
   1297       2591.00000     7.39356e-01     6.00137e-03 
   1298       2593.00000     7.39394e-01     6.00566e-03 
   1299       2595.00000     7.39431e-01     6.01025e-03 
   1300       2597.00000     7.39442e-01     6.02408e-03 
   1301       2599.00000     7.39455e-01     6.03244e-03 
   1302       2601.00000     7.39408e-01     6.03356e-03 
   1303       2603.00000     7.39486e-01     5.94318e-03 
   1304       2605.00000     7.39360e-01     5.93548e-03 
   1305       2607.00000     7.39355e-01     5.92097e-03 
   1306       2609.00000     7.39373e-01     5.93336e-03 
   1307       2611.00000     7.39410e-01     5.93791e-03 
   1308       2613.00000     7.39409e-01     5.94575e-03 
   1309       2615.00000     7.39529e-01     5.95103e-03 
   1310       2617.00000     7.39447e-01     5.90195e-03 
   1311       2619.00000     7.39467e-01     5.77171e-03 
   1312       2621.00000     7.39427e-01     5.67730e-03 
   1313       2623.00000     7.39334e-01     5.67701e-03 
   1314       2625.00000     7.39474e-01     5.70899e-03 
   1315       2627.00000     7.39376e-01     5.71422e-03 
   1316       2629.00000     7.39458e-01     5.73474e-03 
   1317       2631.00000     7.39493e-01     5.74658e-03 
   1318       2633.00000     7.39442e-01     5.76883e-03 
   1319       2635.00000     7.39512e-01     5.77722e-03 
   1320       2637.00000     7.39352e-01     5.79556e-03 
   1321       2639.00000     7.39394e-01     5.74696e-03 
   1322       2641.00000     7.39431e-01     5.64333e-03 
   1323       2643.00000     7.39439e-01     5.65706e-03 
   1324       2645.00000     7.39468e-01     5.68096e-03 
   1325       2647.00000     7.39291e-01     5.69288e-03 
   1326       2649.00000     7.39427e-01     5.70829e-03 
   1327       2651.00000     7.39395e-01     5.69146e-03 
   1328       2653.00000     7.39403e-01     5.69556e-03 
   1329       2655.00000     7.39343e-01     5.69793e-03 
   1330       2657.00000     7.39464e-01     5.72121e-03 
   1331       2659.00000     7.39478e-01     5.73528e-03 
   1332       2661.00000     7.39435e-01     5.74803e-03 
   1333       2663.00000     7.39464e-01     5.76435e-03 
   1334       2665.00000     7.39443e-01     5.77797e-03 
   1335       2667.00000     7.39396e-01     5.63903e-03 
   1336       2669.00000     7.39389e-01     5.57378e-03 
   1337       2671.00000     7.39469e-01     5.58941e-03 
   1338       2673.00000     7.39394e-01     5.59212e-03 
   1339       2675.00000     7.39471e-01     5.60688e-03 
   1340       2677.00000     7.39411e-01     5.62855e-03 
   1341       2679.00000     7.39415e-01     5.62612e-03 
   1342       2681.00000     7.39396e-01     5.63105e-03 
   1343       2683.00000     7.39405e-01     5.64786e-03 
   1344       2685.00000     7.39490e-01     5.66831e-03 
   1345       2687.00000     7.39432e-01     5.67588e-03 
   1346       2689.00000     7.39375e-01     5.68294e-03 
   1347       2691.00000     7.39444e-01     5.69588e-03 
   1348       2693.00000     7.39433e-01     5.69701e-03 
   1349       2695.00000     7.39438e-01     5.69633e-03 
   1350       2697.00000     7.39397e-01     5.52767e-03 
   1351       2699.00000     7.39445e-01     5.50747e-03 
   1352       2701.00000     7.39455e-01     5.52102e-03 
   1353       2703.00000     7.39435e-01     5.53186e-03 
   1354       2705.00000     7.39408e-01     5.53272e-03 
   1355       2707.00000     7.39446e-01     5.51379e-03 
   1356       2709.00000     7.39438e-01     5.52121e-03 
   1357       2711.00000     7.39419e-01     5.54024e-03 
   1358       2713.00000     7.39495e-01     5.54475e-03 
   1359       2715.00000     7.39451e-01     5.55800e-03 
   1360       2717.00000     7.39478e-01     5.56882e-03 
   1361       2719.00000     7.39477e-01     5.55088e-03 
   1362       2721.00000     7.39407e-01     5.48392e-03 
   1363       2723.00000     7.39447e-01     5.41565e-03 
   1364       2725.00000     7.39358e-01     5.40640e-03 
   1365       2727.00000     7.39346e-01     5.41318e-03 
   1366       2729.00000     7.39387e-01     5.40719e-03 
   1367       2731.00000     7.39418e-01     5.43496e-03 
   1368       2733.00000     7.39479e-01     5.45612e-03 
   1369       2735.00000     7.39411e-01     5.46348e-03 
   1370       2737.00000     7.39405e-01     5.47212e-03 
   1371       2739.00000     7.39454e-01     5.47120e-03 
   1372       2741.00000     7.39457e-01     5.49139e-03 
   1373       2743.00000     7.39389e-01     5.47736e-03 
   1374       2745.00000     7.39427e-01     5.31747e-03 
   1375       2747.00000     7.39484e-01     5.31597e-03 
   1376       2749.00000     7.39455e-01     5.31054e-03 
   1377       2751.00000     7.39417e-01     5.33061e-03 
   1378       2753.00000     7.39479e-01     5.32026e-03 
   1379       2755.00000     7.39370e-01     5.31341e-03 
   1380       2757.00000     7.39426e-01     5.31477e-03 
   1381       2759.00000     7.39438e-01     5.33335e-03 
   1382       2761.00000     7.39515e-01     5.33670e-03 
   1383       2763.00000     7.39431e-01     5.33826e-03 
   1384       2765.00000     7.39399e-01     5.34917e-03 
   1385       2767.00000     7.39429e-01     5.35414e-03 
   1386       2769.00000     7.39443e-01     5.34244e-03 
   1387       2771.00000     7.39356e-01     5.29436e-03 
   1388       2773.00000     7.39416e-01     6.48769e-03 
   1389       2775.00000     7.39473e-01     6.57328e-03 
   1390       2777.00000     7.39427e-01     6.58049e-03 
   1391       2779.00000     7.39434e-01     6.59047e-03 
   1392       2781.00000     7.39367e-01     6.58979e-03 
   1393       2783.00000     7.39436e-01     6.57000e-03 
   1394       2785.00000     7.39428e-01     6.50583e-03 
   1395       2787.00000     7.39403e-01     6.51738e-03 
   1396       2789.00000     7.39482e-01     6.52247e-03 
   1397       2791.00000     7.39390e-01     6.53091e-03 
   1398       2793.00000     7.39391e-01     6.55946e-03 
   1399       2795.00000     7.39454e-01     6.57768e-03 
   1400       2797.00000     7.39454e-01     6.60619e-03 
   1401       2799.00000     7.39373e-01     6.63626e-03 
   1402       2801.00000     7.39343e-01     6.66067e-03 
   1403       2803.00000     7.39394e-01     6.57637e-03 
   1404       2805.00000     7.39362e-01     6.49458e-03 
   1405       2807.00000     7.39491e-01     6.51214e-03 
   1406       2809.00000     7.39432e-01     6.52570e-03 
   1407       2811.00000     7.39411e-01     6.53272e-03 
   1408       2813.00000     7.39463e-01     6.53840e-03 
   1409       2815.00000     7.39400e-01     6.56372e-03 
   1410       2817.00000     7.39397e-01     6.58170e-03 
   1411       2819.00000     7.39329e-01     6.57406e-03 
   1412       2821.00000     7.39368e-01     6.59661e-03 
   1413       2823.00000     7.39414e-01     6.61800e-03 
   1414       2825.00000     7.39464e-01     6.64137e-03 
   1415       2827.00000     7.39416e-01     6.65720e-03 
   1416       2829.00000     7.39506e-01     6.68088e-03 
   1417       2831.00000     7.39473e-01     6.66137e-03 
   1418       2833.00000     7.39468e-01     6.50621e-03 
   1419       2835.00000     7.39466e-01     6.51089e-03 
   1420       2837.00000     7.39453e-01     6.53557e-03 
   1421       2839.00000     7.39469e-01     6.55198e-03 
   1422       2841.00000     7.39459e-01     6.56938e-03 
   1423       2843.00000     7.39451e-01     6.58404e-03 
   1424       2845.00000     7.39491e-01     6.59211e-03 
   1425       2847.00000     7.39417e-01     6.60885e-03 
   1426       2849.00000     7.39411e-01     6.62926e-03 
   1427       2851.00000     7.39394e-01     6.64944e-03 
   1428       2853.00000     7.39527e-01     6.67254e-03 
   1429       2855.00000     7.39468e-01     6.56244e-03 
   1430       2857.00000     7.39503e-01     6.46905e-03 
   1431       2859.00000     7.39498e-01     6.48337e-03 
   1432       2861.00000     7.39450e-01     6.49128e-03 
   1433       2863.00000     7.39439e-01     6.51040e-03 
   1434       2865.00000     7.39432e-01     6.51676e-03 
   1435       2867.00000     7.39490e-01     6.54163e-03 
   1436       2869.00000     7.39432e-01     6.55714e-03 
   1437       2871.00000     7.39348e-01     6.57823e-03 
   1438       2873.00000     7.39380e-01     6.59229e-03 
   1439       2875.00000     7.39420e-01     6.61254e-03 
   1440       2877.00000     7.39509e-01     6.63247e-03 
   1441       2879.00000     7.39446e-01     6.64443e-03 
   1442       2881.00000     7.39480e-01     6.66263e-03 
   1443       2883.00000     7.39424e-01     6.56208e-03 
   1444       2885.00000     7.39472e-01     6.45688e-03 
   1445       2887.00000     7.39485e-01     6.54552e-03 
   1446       2889.00000     7.39430e-01     6.57220e-03 
   1447       2891.00000     7.39458e-01     6.59039e-03 
   1448       2893.00000     7.39493e-01     6.64262e-03 
   1449       2895.00000     7.39463e-01     6.67677e-03 
   1450       2897.00000     7.39327e-01     6.68846e-03 
   1451       2899.00000     7.39475e-01     6.70579e-03 
   1452       2901.00000     7.39460e-01     6.72474e-03 
   1453       2903.00000     7.39435e-01     6.67444e-03 
   1454       2905.00000     7.39428e-01     6.63058e-03 
   1455       2907.00000     7.39442e-01     6.64531e-03 
   1456       2909.00000     7.39478e-01     6.66689e-03 
   1457       2911.00000     7.39457e-01     6.68814e-03 
   1458       2913.00000     7.39273e-01     6.69390e-03 
   1459       2915.00000     7.39443e-01     6.66425e-03 
   1460       2917.00000     7.39474e-01     6.60745e-03 
   1461       2919.00000     7.39474e-01     6.61202e-03 
   1462       2921.00000     7.39426e-01     6.63193e-03 
   1463       2923.00000     7.39513e-01     6.64906e-03 
   1464       2925.00000     7.39473e-01     6.64305e-03 
   1465       2927.00000     7.39441e-01     6.65098e-03 
   1466       2929.00000     7.39430e-01     6.67640e-03 
   1467       2931.00000     7.39500e-01     6.69205e-03 
   1468       2933.00000     7.39446e-01     6.71196e-03 
   1469       2935.00000     7.39495e-01     6.70293e-03 
   1470       2937.00000     7.39411e-01     6.56979e-03 
   1471       2939.00000     7.39457e-01     6.56437e-03 
   1472       2941.00000     7.39490e-01     6.57629e-03 
   1473       2943.00000     7.39493e-01     6.60908e-03 
   1474       2945.00000     7.39460e-01     6.60781e-03 
   1475       2947.00000     7.39445e-01     6.62529e-03 
   1476       2949.00000     7.39459e-01     6.63708e-03 
   1477       2951.00000     7.39421e-01     6.65802e-03 
   1478       2953.00000     7.39407e-01     6.66535e-03 
   1479       2955.00000     7.39418e-01     6.68849e-03 
   1480       2957.00000     7.39502e-01     6.70267e-03 
   1481       2959.00000     7.39508e-01     6.73123e-03 
   1482       2961.00000     7.39501e-01     6.75211e-03 
   1483       2963.00000     7.39482e-01     6.61541e-03 
   1484       2965.00000     7.39344e-01     6.56168e-03 
   1485       2967.00000     7.39375e-01     6.57283e-03 
   1486       2969.00000     7.39498e-01     6.59470e-03 
   1487       2971.00000     7.39513e-01     6.56970e-03 
   1488       2973.00000     7.39428e-01     6.57774e-03 
   1489       2975.00000     7.39370e-01     6.61336e-03 
   1490       2977.00000     7.39471e-01     6.63225e-03 
   1491       2979.00000     7.39337e-01     6.64172e-03 
   1492       2981.00000     7.39426e-01     6.57008e-03 
   1493       2983.00000     7.39447e-01     6.51102e-03 
   1494       2985.00000     7.39466e-01     6.52315e-03 
   1495       2987.00000     7.39394e-01     6.55602e-03 
   1496       2989.00000     7.39424e-01     6.57668e-03 
   1497       2991.00000     7.39414e-01     6.59655e-03 
   1498       2993.00000     7.39505e-01     6.60750e-03 
   1499       2995.00000     7.39473e-01     6.62139e-03 
   1500       2997.00000     7.39443e-01     6.64589e-03 
   1501       2999.00000     7.39428e-01     6.66544e-03 
   1502       3001.00000     7.39347e-01     6.68251e-03 
   1503       3003.00000     7.39489e-01     6.62542e-03 
   1504       3005.00000     7.39404e-01     6.52954e-03 
   1505       3007.00000     7.39493e-01     6.55205e-03 
   1506       3009.00000     7.39463e-01     6.55139e-03 
   1507       3011.00000     7.39481e-01     6.55418e-03 
   1508       3013.00000     7.39420e-01     6.51885e-03 
   1509       3015.00000     7.39438e-01     6.53817e-03 
   1510       3017.00000     7.39461e-01     6.55814e-03 
   1511       3019.00000     7.39433e-01     6.57553e-03 
   1512       3021.00000     7.39414e-01     6.56856e-03 
   1513       3023.00000     7.39455e-01     6.47402e-03 
   1514       3025.00000     7.39522e-01     6.48390e-03 
   1515       3027.00000     7.39513e-01     6.50011e-03 
   1516       3029.00000     7.39404e-01     6.51405e-03 
   1517       3031.00000     7.39379e-01     6.53944e-03 
   1518       3033.00000     7.39488e-01     6.55077e-03 
   1519       3035.00000     7.39473e-01     6.57124e-03 
   1520       3037.00000     7.39400e-01     6.59277e-03 
   1521       3039.00000     7.39502e-01     6.59180e-03 
   1522       3041.00000     7.39538e-01     6.57118e-03 
   1523       3043.00000     7.39411e-01     6.54593e-03 
   1524       3045.00000     7.39437e-01     6.55101e-03 
   1525       3047.00000     7.39480e-01     6.61439e-03 
   1526       3049.00000     7.39339e-01     6.59362e-03 
   1527       3051.00000     7.39443e-01     6.61541e-03 
   1528       3053.00000     7.39480e-01     6.63147e-03 
   1529       3055.00000     7.39455e-01     6.67479e-03 
   1530       3057.00000     7.39432e-01     6.70468e-03 
   1531       3059.00000     7.39454e-01     6.70425e-03 
   1532       3061.00000     7.39478e-01     6.59674e-03 
   1533       3063.00000     7.39378e-01     6.60041e-03 
   1534       3065.00000     7.39503e-01     6.61462e-03 
